-187.5   19654.0   3775.0    -164.5   23255.0   1093.0    -154.6   28522.0   1666.0 
-150.2   29988.0   1721.0    -132.7   66240.0   3049.0    -124.8   81051.0   3790.0 
-121.2   82117.0   4661.0    -111.5  105704.0   9652.0    -111.5   97672.0   4424.0 
-107.4  110736.0   5439.0    -105.3  104929.0   4826.0     -97.5  112948.0   5058.0 
-95.2  139589.0   6534.0     -94.0  135880.0   7070.0    -190.3  144366.0   7872.0 
-90.3  148753.0   8028.0     -76.9  173919.0  10862.0     -70.8  151538.0  25055.0 
-70.8  152228.0   7128.0     -67.5  183371.0  14961.0     -67.5  192210.0  11922.0 
-64.1  178006.0  10140.0     -64.1  171565.0  10552.0     -60.5  190845.0  10178.0 
-58.6  198896.0   9008.0     -54.6  198543.0  16385.0     -54.6  221945.0  12552.0 
-50.3  207810.0  10763.0     -50.3  208064.0   9314.0     -45.6  214427.0   9596.0 
-40.4  234634.0  13543.0     -27.0  219351.0  29333.0     -27.0  246342.0  14200.0 
 27.0  246591.0  15097.0      40.4  224161.0  13512.0      45.6  214558.0  11421.0 
 46.0  178277.0  34321.0      50.3  200567.0   9076.0      54.6  204048.0  12301.0 
 58.6  187469.0   8673.0      60.5  195491.0  12339.0      60.5  190137.0  10444.0 
 60.5  193141.0  10628.0      67.5  159567.0  19067.0      67.5  171050.0   8002.0 
 69.1  172297.0   7824.0      70.8  151338.0   6762.0      70.8  171693.0   9521.0 
 70.8  164591.0  11145.0      76.9  173333.0  20852.0      76.9  155287.0   8340.0 
 79.7  139681.0   6195.0      81.1  149211.0  15392.0      83.9  139398.0   9484.0 
 85.2  147546.0   7751.0      90.3  127203.0   9142.0      90.3  120764.0   5280.0 
 90.3  135269.0   7885.0      90.3  135597.0   8838.0      92.8  144734.0   8759.0 
 94.0  119849.0   5903.0      95.2  124716.0   6937.0     102.0  103624.0  10581.0 
102.0  109857.0   7022.0     105.3  104741.0  10277.0     105.3  104519.0   4950.0 
105.3   97749.0   4845.0     111.5   93341.0   4274.0     111.5   94634.0   4839.0 
112.5   82193.0   3672.0     117.4   85547.0  11095.0     117.4   85349.0  14371.0 
117.4   88025.0   3608.0     120.2   70531.0   3157.0     124.8   73397.0   3470.0 
124.8   78090.0   3603.0     124.8   78385.0   3459.0     127.5   69544.0   3096.0 
127.5   64191.0   2978.0     127.5   60962.0   4475.0     127.5   59521.0   4677.0 
131.0   57224.0   3867.0     133.5   64979.0   3196.0     137.7   50557.0   2232.0 
143.3   47420.0   4926.0     143.3   52529.0   2765.0     144.1   46303.0   2133.0 
144.1   39465.0   2013.0     145.6   43679.0   1946.0     150.2   26193.0   3588.0 
150.2   27994.0   1728.0     153.9   36002.0   1892.0     154.6   27536.0   1363.0 
154.6   26758.0   1340.0     154.6   26318.0   1193.0     164.5   21902.0   1139.0 
164.5   21728.0   1135.0     164.5   25603.0   1154.0     165.2   23063.0   1463.0 
171.2   17841.0    819.0     187.5   11053.0    672.0     187.5   12680.0    641.0
