  84250.0  133750.0  183250.0  232750.0  282250.0 331750.0 381250.0  430750.0  480250.0  
 529750.0  579250.0  628750.0  678250.0  727750.0 777250.0 851500.0  950500.0 1081154.0 
1256634.0 1460596.0 1697662.0
