-187.5   10787.0  2087.0    -164.5   12973.0    682.0    -154.6   16029.0  1040.0 
-150.2   16823.0  1044.0    -132.7   37060.0   1781.0    -124.8   45469.0  2252.0 
-121.2   46469.0  2928.0    -111.5   59793.0   4664.0    -111.5   54722.0  2772.0 
-107.4   61839.0  3443.0    -105.3   59306.0   2869.0     -97.5   63596.0  2944.0 
-95.2   79278.0  4101.0     -94.0   77315.0   4362.0     -90.3   82491.0  5048.0 
-90.3   84399.0  5004.0     -76.9   97383.0   6723.0     -70.8   87004.0  7565.0 
-70.8   83784.0  4240.0     -67.5  103674.0   8171.0     -67.5  109837.0  6506.0 
-64.1  101372.0  6318.0     -64.1   98073.0   6950.0     -60.5  109123.0  6420.0 
-58.6  115080.0  6008.0     -54.6  114736.0   9192.0     -54.6  129676.0  8399.0 
-50.3  119080.0  6141.0     -50.3  120122.0   5597.0     -45.6  121708.0  5960.0 
-40.4  136590.0  8962.0     -27.0  121178.0  16016.0     -27.0  141880.0  9266.0 
 27.0  144317.0  8974.0      40.4  130661.0   8990.0      45.6  123695.0  6426.0 
 46.0  103661.0  9005.0      50.3  115618.0   5571.0      54.6  114399.0  8418.0 
 58.6  110128.0  5254.0      60.5  112016.0   6757.0      60.5  109275.0  6325.0 
 60.5  109903.0  6871.0      67.5   91304.0  10339.0      67.5   97038.0  4866.0 
 69.1  100656.0  4916.0      70.8   85314.0   4015.0      70.8   97644.0  5502.0 
 70.8   92960.0  6999.0      76.9   93183.0  12350.0      76.9   87705.0  5109.0 
 79.7   79562.0  3735.0      81.1   84859.0   9087.0      83.9   78723.0  6080.0 
 85.2   83401.0  5014.0      90.3   72673.0   5372.0      90.3   68564.0  3178.0 
 90.3   76771.0  5176.0      90.3   75967.0   5568.0      92.8   81769.0  4651.0 
 94.0   68056.0  3515.0      95.2   69807.0   4261.0     102.0   58161.0  5694.0 
102.0   61592.0  4372.0     105.3   58092.0   5792.0     105.3   58780.0  2908.0 
105.3   54528.0  2858.0     111.5   52244.0   2581.0     111.5   52313.0  2905.0 
112.5   45462.0  2131.0     117.4   47536.0   5508.0     117.4   47586.0  6566.0 
117.4   49418.0  2269.0     120.2   39064.0   1821.0     124.8   40854.0  2149.0 
124.8   43521.0  2176.0     124.8   43647.0   2088.0     127.5   38148.0  1714.0 
127.5   35901.0  1832.0     127.5   33429.0   2764.0     127.5   32990.0  3382.0 
131.0   31792.0  2436.0     133.5   36060.0   1891.0     137.7   27950.0  1310.0 
143.3   25418.0  2519.0     143.3   28993.0   1676.0     144.1   25652.0  1269.0 
144.1   21769.0  1220.0     145.6   24058.0   1119.0     150.2   14371.0  1146.0 
150.2   15479.0  1026.0     153.9   19639.0   1159.0     154.6   15312.0   838.0 
154.6   14715.0   845.0     154.6   14684.0    697.0     164.5   12111.0   703.0 
164.5   11859.0   672.0     164.5   13995.0    670.0     165.2   12605.0   915.0 
171.2    9860.0   472.0     187.5    6029.0    409.0     187.5    6884.0   386.0 
